	PVALUE	QVALUE	PROV_PVALUE	SIFT_PVALUE
ENSG00000146802	0.0845387438138373	0.6845739756655517	0.0691	0.2399
ENSG00000146809	0.6703725588679401	1.0	0.6656	0.4623
ENSG00000146834	0.6017229514513707	1.0	0.683	0.3715
ENSG00000146856	0.6267947921626482	1.0	0.476	0.5725
ENSG00000146872	0.7200656118010038	1.0	0.4631	0.7612
ENSG00000146918	0.8327068426304773	1.0	0.6421	0.7484
ENSG00000146926	0.9992413035210354	1.0	0.9613	1.0
ENSG00000146938	0.02815476385027249	0.49552506271346386	0.0696	0.0629
ENSG00000146950	0.2641528847171555	0.9280671975249173	0.245	0.2981
ENSG00000146966	0.021102768756009693	0.46077811114607714	0.0151	0.2064
ENSG00000147010	0.29762950178997927	0.9653274317315201	0.2186	0.3946
ENSG00000147041	0.9695825137498786	1.0	0.8268	0.9237
ENSG00000147044	0.05667432935446359	0.611180622443182	0.034	0.2981
ENSG00000147050	0.33452526791031734	0.9969014060017599	0.267	0.3815
ENSG00000147065	0.12328956532959234	0.7505114552834171	0.0732	0.3642
ENSG00000147081	0.1379610612088381	0.7758727570735575	0.5421	0.0568
ENSG00000147082	0.5190415409448119	1.0	0.665	0.2981
ENSG00000147113	0.05470352111700105	0.6082495444570459	0.0717	0.1354
ENSG00000147119	0.9992413035210354	1.0	0.9613	1.0
ENSG00000147130	0.037469762360389125	0.5316889890490402	0.0978	0.0629
ENSG00000147133	0.004020270542459126	0.2974360957312813	0.0143	0.0324
ENSG00000147144	0.2109709219787408	0.8792681678395443	0.6615	0.0813
ENSG00000147162	0.4687782928722044	1.0	0.2169	0.7774
ENSG00000147180	0.5301549997796635	1.0	0.4707	0.4359
ENSG00000147202	0.4153567503712996	1.0	0.2545	0.5503
ENSG00000147231	0.21466415420394602	0.8795066880838434	0.346	0.1591
ENSG00000147251	0.5262189113688991	1.0	0.455	0.4455
ENSG00000147255	0.7883465469101307	1.0	0.8076	0.5258
ENSG00000147257	0.5977791084722346	1.0	0.3479	0.7211
ENSG00000147316	0.495597699095247	1.0	0.6525	0.2821
ENSG00000147394	0.720048219647266	1.0	0.5494	0.6416
ENSG00000147402	0.24051671017780185	0.905216509534166	0.2212	0.2903
ENSG00000147416	0.041995495390790505	0.5560094746124099	0.2593	0.0272
ENSG00000147443	0.28735654522549525	0.9513511202115179	0.2277	0.3606
ENSG00000147457	0.3932050279525786	1.0	0.3214	0.4014
ENSG00000147459	0.9522266741201534	1.0	0.9984	0.7084
ENSG00000147481	0.17041265894002078	0.8286376722839839	0.14	0.2894
ENSG00000147485	0.01729243276981085	0.4358978238925113	0.0335	0.0737
ENSG00000147488	0.10512070224040504	0.7232209929670964	0.2043	0.1066
ENSG00000147526	0.6448013287479081	1.0	0.3975	0.7211
ENSG00000147536	0.5333441104715736	1.0	0.3043	0.6809
ENSG00000147548	0.018435839145291122	0.45204677584253833	0.0212	0.1255
ENSG00000147570	0.9635269471308889	1.0	0.9934	0.7473
ENSG00000147596	0.11464578754276078	0.7332693811122697	0.0607	0.4004
ENSG00000147606	0.8686990680279087	1.0	0.7723	0.6908
ENSG00000147614	0.592940153665571	1.0	0.5258	0.4705
ENSG00000147642	0.9072633280152902	1.0	0.8834	0.6809
ENSG00000147647	0.21296981007450588	0.8792681678395443	0.1151	0.4732
ENSG00000147650	0.9999781719252483	1.0	0.9934	1.0
ENSG00000147679	0.6752918234246388	1.0	0.6554	0.4759
ENSG00000147689	0.8085902773072325	1.0	0.6431	0.6983
ENSG00000147697	0.8296509827606495	1.0	0.6837	0.6968
ENSG00000147724	0.5626483815679986	1.0	0.5521	0.41
ENSG00000147799	0.5601775172538737	1.0	0.4824	0.4658
ENSG00000147852	0.08755428289846678	0.6971939268980724	0.093	0.1862
ENSG00000147889	0.787365932960721	1.0	0.599	0.707
ENSG00000148053	0.6560179074232133	1.0	0.505	0.5856
ENSG00000148082	0.9999781719252483	1.0	0.9934	1.0
ENSG00000148136	0.13253755001942413	0.7617070120127718	0.2661	0.1099
ENSG00000148143	0.2686676988816361	0.93106418314802	0.3977	0.188
ENSG00000148180	0.9030237459509227	1.0	0.7267	0.8164
ENSG00000148187	0.7520009155102678	1.0	0.5267	0.73
ENSG00000148204	0.7707934273842394	1.0	0.6603	0.6129
ENSG00000148337	0.08407981041198553	0.6835666284157444	0.1012	0.1627
ENSG00000148357	0.9939712084184578	1.0	0.9998	0.8924
ENSG00000148396	0.21580597574462868	0.8810071213612254	0.6696	0.0828
ENSG00000148400	0.2129237685533819	0.8792681678395443	0.2317	0.235
ENSG00000148408	0.2736954528541109	0.9404445773518496	0.18	0.4262
ENSG00000148429	0.4662999348906389	1.0	0.2456	0.6809
ENSG00000148459	0.18833702342855374	0.8545565903901069	0.1304	0.3545
ENSG00000148468	0.24696092517468315	0.9118033414555009	0.2643	0.2519
ENSG00000148482	0.3582735174546424	1.0	0.4237	0.2655
ENSG00000148498	0.13019920114761896	0.7586228552593779	0.2712	0.1054
ENSG00000148513	0.36987472213624273	1.0	0.6577	0.1792
ENSG00000148516	0.9999987193167866	1.0	0.9984	1.0
ENSG00000148541	0.3242889252107879	0.9914668885496907	0.78	0.1249
ENSG00000148584	0.9786934225254394	1.0	0.8834	0.9065
ENSG00000148600	0.8298874418533408	1.0	0.6904	0.6905
ENSG00000148602	0.4121243744490459	1.0	0.3751	0.369
ENSG00000148606	0.9520920321495775	1.0	0.8086	0.8742
ENSG00000148688	0.9752623318221224	1.0	0.9934	0.7912
ENSG00000148773	0.8291937652831538	1.0	0.7356	0.6468
ENSG00000148814	0.88578517745385	1.0	0.9613	0.5845
ENSG00000148824	0.04728027892989106	0.5841082092796778	0.0279	0.2916
ENSG00000148835	0.8252660717093695	1.0	0.8042	0.5851
ENSG00000148842	0.3039498210287004	0.9709169209289535	0.1064	0.8351
ENSG00000148843	0.9997104360553326	1.0	0.9986	0.9774
ENSG00000148848	0.8319287123355772	1.0	0.6498	0.7379
ENSG00000148942	0.26558375720152116	0.9298160189402581	0.9984	0.0737
ENSG00000148948	0.375290029447069	1.0	0.3039	0.3962
ENSG00000149050	0.814329147464975	1.0	0.5937	0.7686
ENSG00000149091	0.18815911424781462	0.8545565903901069	0.4267	0.1082
ENSG00000149100	0.388939300852421	1.0	0.4429	0.2866
ENSG00000149115	0.028441647606111564	0.49552506271346386	0.2576	0.0172
ENSG00000149124	0.10745352342231373	0.7238352731634979	0.1777	0.126
ENSG00000149133	0.4070244243717618	1.0	0.4037	0.3365
ENSG00000149136	0.6740631103147029	1.0	0.4595	0.6765
ENSG00000149150	0.7108280117220529	1.0	0.5245	0.6554
ENSG00000149177	0.9061240754494769	1.0	0.676	0.8865
ENSG00000149179	0.9970512234104202	1.0	0.9613	0.9614
ENSG00000149243	0.6853623099000408	1.0	0.6782	0.4728
ENSG00000149256	0.8189777168934854	1.0	0.7424	0.6227
ENSG00000149260	0.37505038631772525	1.0	0.1972	0.61
ENSG00000149269	0.6976148446596475	1.0	0.6557	0.5057
ENSG00000149292	0.6300399496689305	1.0	0.6603	0.4165
ENSG00000149294	0.1508163025079613	0.8002510078954813	0.2674	0.1292
ENSG00000149295	0.5486205792746224	1.0	0.3454	0.6284
ENSG00000149308	0.1862816996513008	0.8526164252264294	0.1716	0.2655
ENSG00000149311	0.056280455517723316	0.609917825816153	0.0482	0.2085
ENSG00000149328	0.989571154546924	1.0	0.991	0.8669
ENSG00000149357	0.9951401639729481	1.0	0.9613	0.9394
ENSG00000149380	0.5484842351820038	1.0	0.6318	0.3434
ENSG00000149403	0.2824588411865756	0.9492723116632173	0.3333	0.2405
ENSG00000149435	0.9847248369262006	1.0	0.9934	0.8359
ENSG00000149451	0.5234014580650577	1.0	0.3704	0.5425
ENSG00000149483	0.9790428923535602	1.0	0.8774	0.9145
ENSG00000149488	0.1393835206398748	0.7813312720791725	0.0735	0.4245
ENSG00000149503	0.4727027604166333	1.0	0.3757	0.4547
ENSG00000149516	0.44070693386294546	1.0	0.9984	0.1535
ENSG00000149527	0.15781159113580867	0.8095272415585834	0.7587	0.0483
ENSG00000149532	0.9999781719252483	1.0	0.9934	1.0
ENSG00000149547	0.49056827281657756	1.0	0.5602	0.3233
ENSG00000149548	0.7206788474736348	1.0	0.5847	0.6039
ENSG00000149571	0.6828163137515179	1.0	0.6451	0.4936
ENSG00000149639	0.43050534262491835	1.0	0.3211	0.4605
ENSG00000149654	0.49025315772051714	1.0	0.2887	0.6267
ENSG00000149742	0.3699007013587603	1.0	0.2447	0.4817
ENSG00000149761	0.7071452037975037	1.0	0.7275	0.4678
ENSG00000149781	0.14760418802274144	0.7909932262951425	0.2065	0.1627
ENSG00000149782	0.7708385645710489	1.0	0.7519	0.5383
ENSG00000149809	0.7034940442415407	1.0	0.6354	0.5303
ENSG00000149926	0.16959845385777983	0.8277376768695783	0.6401	0.0629
ENSG00000149929	0.8412206937184705	1.0	0.653	0.754
ENSG00000149948	0.0115098896665502	0.3932196155549798	0.0566	0.0272
ENSG00000149970	0.1973337443555343	0.8678124304729279	0.3919	0.1255
ENSG00000149972	0.3814941611044663	1.0	0.2229	0.5534
ENSG00000150093	0.050363798299835505	0.5973421002273057	0.1282	0.0685
ENSG00000150261	0.0656399809014081	0.632607818792441	0.0632	0.1919
ENSG00000150275	0.5440459780400999	1.0	0.4097	0.5225
ENSG00000150361	0.320865413599271	0.9893888256355791	0.2634	0.3643
ENSG00000150394	0.0014336914568572334	0.2597721674234296	0.0045	0.0324
ENSG00000150457	0.35801854814245804	1.0	0.4376	0.2568
ENSG00000150471	0.013488422122727939	0.4115249102170253	0.0355	0.0521
ENSG00000150510	0.5997455703411185	1.0	0.4992	0.5054
ENSG00000150526	0.17689050479867463	0.8358881107120691	0.6212	0.0685
ENSG00000150527	0.7874679055386753	1.0	0.5046	0.8395
ENSG00000150551	0.6498581263888421	1.0	0.5047	0.576
ENSG00000150625	0.32193972782738656	0.9906165138166096	0.1416	0.6809
ENSG00000150627	0.21329429865694993	0.8792681678395443	0.1742	0.3133
ENSG00000150630	0.9824032544369917	1.0	0.9934	0.8238
ENSG00000150637	0.7739785600277526	1.0	0.7409	0.551
ENSG00000150672	0.6239631767549174	1.0	0.7877	0.3432
ENSG00000150687	0.07225107684538679	0.6519906509113186	0.0495	0.2757
ENSG00000150712	0.7106409278434438	1.0	0.5046	0.6809
ENSG00000150760	0.6634996375203379	1.0	0.5088	0.5934
ENSG00000150764	0.9999781719252483	1.0	0.9934	1.0
ENSG00000150768	0.5214989989634851	1.0	0.5105	0.3913
ENSG00000150893	0.5544307419391974	1.0	0.3646	0.6058
ENSG00000150907	0.01628186535636511	0.4247141899341197	0.0336	0.0685
ENSG00000150967	0.1148122724842584	0.7332693811122697	0.0588	0.4141
ENSG00000150990	0.6509337280445828	1.0	0.3704	0.7872
ENSG00000150991	0.3962647187953521	1.0	0.5124	0.2547
ENSG00000150995	0.31599014217328025	0.9857605961945078	0.1548	0.6065
ENSG00000151005	0.3936435030549771	1.0	0.1872	0.6903
ENSG00000151012	0.9251259791421711	1.0	0.7703	0.8294
ENSG00000151025	0.25405626530264946	0.9182576098497885	0.218	0.3175
ENSG00000151062	0.10995979978398196	0.7255689695110973	0.0939	0.2455
ENSG00000151065	0.3123090556407264	0.9831129445618854	0.3365	0.2744
ENSG00000151067	0.1870649135932203	0.8537622055513255	0.2268	0.202
ENSG00000151093	0.2665279230584522	0.9298160189402581	0.4342	0.1703
ENSG00000151131	0.1976413343856236	0.8678124304729279	0.364	0.1354
ENSG00000151148	0.9350712325393234	1.0	0.7224	0.9164
ENSG00000151150	0.6411775616521291	1.0	0.4741	0.5985
ENSG00000151208	0.7877241590708031	1.0	0.7928	0.5347
ENSG00000151240	0.006930024294734438	0.36621593902346644	0.0189	0.0455
ENSG00000151276	0.09519564171137762	0.7116454679155425	0.0393	0.4892
ENSG00000151292	0.016967925220384372	0.4332823306822476	0.05	0.0483
ENSG00000151320	0.10672509222591575	0.7237323269694615	0.4596	0.0483
ENSG00000151322	0.9938776605815988	1.0	0.991	0.8995
ENSG00000151360	0.6878093385799464	1.0	0.5111	0.6316
ENSG00000151376	0.04014440854635459	0.5468560541981192	0.0914	0.0731
ENSG00000151388	0.01112351615097218	0.391880195433675	0.0163	0.0908
ENSG00000151445	0.9099149730000011	1.0	0.9934	0.6108
ENSG00000151458	0.8882957778551686	1.0	0.7942	0.713
ENSG00000151461	0.19746309951585106	0.8678124304729279	0.2385	0.2064
ENSG00000151466	0.29094012645556344	0.9557851339124747	0.3107	0.2689
ENSG00000151490	0.49626570399549985	1.0	0.4164	0.443
ENSG00000151491	0.3558177302191694	1.0	0.3851	0.2892
ENSG00000151503	0.8375642364732026	1.0	0.668	0.7294
ENSG00000151572	0.5782792953072954	1.0	0.3401	0.697
ENSG00000151577	0.9992413035210354	1.0	0.9613	1.0
ENSG00000151611	0.9992413035210354	1.0	0.9613	1.0
ENSG00000151617	0.9750367528526709	1.0	0.8561	0.917
ENSG00000151623	0.2999856567030875	0.9670862208460951	0.1281	0.6809
ENSG00000151651	0.06199120762198562	0.6203002645993623	0.0901	0.1255
ENSG00000151655	0.9635729671496224	1.0	0.8751	0.8485
ENSG00000151687	0.4219168738342385	1.0	0.4918	0.2916
ENSG00000151693	0.007923226143878193	0.37490431334964264	0.0058	0.1728
ENSG00000151718	0.5012774999605403	1.0	0.5876	0.319
ENSG00000151726	0.07568129182970007	0.659498400800434	0.0759	0.1904
ENSG00000151746	0.2910007665279757	0.9557851339124747	0.1762	0.4743
ENSG00000151779	0.551457427797666	1.0	0.4435	0.4936
ENSG00000151790	0.9589192574466725	1.0	0.7869	0.9244
ENSG00000151812	0.14604749884266288	0.790177553314672	0.0662	0.5006
ENSG00000151834	0.8455924950107025	1.0	0.9934	0.5019
ENSG00000151835	0.23206960374797647	0.9005047810922899	0.1381	0.4429
ENSG00000151838	0.20749833970745435	0.8781178411847973	0.3028	0.1737
ENSG00000151846	0.0656540996212166	0.632607818792441	0.0581	0.2088
ENSG00000151849	0.5427163513411514	1.0	0.5716	0.373
ENSG00000151876	0.3573818092694132	1.0	0.2471	0.4536
ENSG00000151892	0.6405941476487286	1.0	0.788	0.3595
ENSG00000151914	0.16178781702073675	0.814221614109664	0.2749	0.1377
ENSG00000151952	0.9999781719252483	1.0	0.9934	1.0
ENSG00000152034	0.9385321250710128	1.0	0.7679	0.8732
ENSG00000152061	0.4084614652413977	1.0	0.3377	0.4044
ENSG00000152076	0.9890410734939639	1.0	0.9613	0.8901
ENSG00000152092	0.056113862548989646	0.6098900308959335	0.2861	0.035
ENSG00000152127	0.6941390871025979	1.0	0.5352	0.6137
ENSG00000152137	0.4703420971394019	1.0	0.4429	0.3827
ENSG00000152192	0.20234653420218507	0.8729550001650364	0.1376	0.3696
ENSG00000152208	0.49487693905484154	1.0	0.4213	0.4359
ENSG00000152214	0.040766606490881485	0.5522154495634436	0.0285	0.2388
ENSG00000152217	0.05061128782954616	0.5974756105163548	0.3155	0.028
ENSG00000152219	0.9612020910631456	1.0	0.8542	0.8601
ENSG00000152223	0.12532403020291571	0.754376745442491	0.1804	0.1509
ENSG00000152270	0.10865383572657483	0.724451925119564	0.1649	0.1377
ENSG00000152332	0.08768948085455364	0.6971939268980724	0.0673	0.2578
ENSG00000152402	0.022015854261800638	0.4645512854402572	0.0261	0.1255
ENSG00000152409	0.07798852056958461	0.6602554115494673	0.2252	0.0666
ENSG00000152443	0.3589849858832934	1.0	0.2699	0.418
ENSG00000152475	0.444382419849654	1.0	0.5207	0.2981
ENSG00000152520	0.3474256642594571	1.0	0.6612	0.1627
ENSG00000152527	0.9954296717220299	1.0	0.9613	0.9424
ENSG00000152556	0.7254819857567555	1.0	0.6274	0.5702
ENSG00000152578	0.4400511059451393	1.0	0.4992	0.3063
ENSG00000152580	0.5367689479056339	1.0	0.4116	0.5087
ENSG00000152582	0.16977480601977202	0.8279391892610999	0.4165	0.0968
ENSG00000152583	0.2896868303667506	0.9551264060805102	0.5551	0.1496
ENSG00000152620	0.8682308389172592	1.0	0.9934	0.5363
ENSG00000152669	0.24571906870553228	0.9118033414555009	0.2022	0.327
ENSG00000152672	0.49327741608891296	1.0	0.4127	0.4427
ENSG00000152689	0.35673852972084386	1.0	0.396	0.2823
ENSG00000152763	0.898035014813783	1.0	0.7434	0.7854
ENSG00000152779	0.0006102175831502743	0.22402631087251912	0.0009	0.0629
ENSG00000152818	0.5261031872497459	1.0	0.46	0.4405
ENSG00000152822	0.4061351477941083	1.0	0.3317	0.4082
ENSG00000152894	0.8408451228663365	1.0	0.9934	0.4951
ENSG00000152910	0.4978872410399331	1.0	0.29	0.6394
ENSG00000152936	0.9297827856229945	1.0	0.7567	0.8583
ENSG00000152977	0.05177051199384641	0.6010478002315881	0.1232	0.0737
ENSG00000153046	0.5807321130225551	1.0	0.6008	0.3974
ENSG00000153064	0.4981150508886635	1.0	0.4693	0.3954
ENSG00000153066	0.8076651621669318	1.0	0.7343	0.61
ENSG00000153071	0.8065789352237427	1.0	0.6755	0.6611
ENSG00000153113	0.076357013981313	0.659498400800434	0.2133	0.0685
ENSG00000153157	0.7302711623556526	1.0	0.5925	0.6117
ENSG00000153187	0.9302395569685716	1.0	0.8431	0.7716
ENSG00000153201	0.6840662853247149	1.0	0.5459	0.5853
ENSG00000153207	0.759410131030992	1.0	0.8121	0.4831
ENSG00000153214	0.670209679624705	1.0	0.6907	0.4453
ENSG00000153234	0.3726353176770578	1.0	0.5284	0.2255
ENSG00000153237	0.6712322418790511	1.0	0.6543	0.4714
ENSG00000153253	0.01471121949871479	0.4115249102170253	0.0219	0.0934
ENSG00000153266	0.8935037928408222	1.0	0.7164	0.8034
ENSG00000153283	0.9999990195423463	1.0	0.9986	1.0
ENSG00000153292	0.050378807948054605	0.5973421002273057	0.0309	0.2843
ENSG00000153317	0.9992413035210354	1.0	0.9613	1.0
ENSG00000153347	0.08532752414076938	0.6875553608768232	0.3472	0.0483
ENSG00000153404	0.33194803119030813	0.9964538444312382	0.3146	0.3202
ENSG00000153558	0.7026714193519918	1.0	0.5962	0.5639
ENSG00000153575	0.055367881005655595	0.6082495444570459	0.0785	0.1255
ENSG00000153707	0.008211016991325981	0.37645047736127096	0.0043	0.2428
ENSG00000153721	0.1644053768517746	0.8147031366833142	0.1388	0.2785
ENSG00000153779	0.44957092927494624	1.0	0.337	0.4689
ENSG00000153802	0.701778144620091	1.0	0.6467	0.5186
ENSG00000153820	0.5577376124737453	1.0	0.5602	0.3982
ENSG00000153822	0.742275579683267	1.0	0.6455	0.5801
ENSG00000153827	0.925378757869957	1.0	0.9934	0.6437
ENSG00000153885	0.9999781719252483	1.0	0.9934	1.0
ENSG00000153896	0.41585034029559487	1.0	0.2868	0.4892
ENSG00000153898	0.6599616425599043	1.0	0.6337	0.4718
ENSG00000153902	0.17114920873329909	0.8292387888887472	0.5574	0.0731
ENSG00000153914	0.6464539957346751	1.0	0.7361	0.3912
ENSG00000153922	0.6668614220624984	1.0	0.45	0.6772
ENSG00000153930	0.7573714795897158	1.0	0.8394	0.4648
ENSG00000153933	0.865993815882911	1.0	0.7434	0.7119
ENSG00000153944	0.4739537290155913	1.0	0.4189	0.4095
ENSG00000153956	0.3020309877619908	0.9683315664126587	0.1572	0.5602
ENSG00000153993	0.8031228418687314	1.0	0.7557	0.5853
ENSG00000154007	0.27612073159931394	0.9436253145592834	0.6218	0.1249
ENSG00000154122	0.9999781719252483	1.0	0.9934	1.0
ENSG00000154127	0.543470410384906	1.0	0.7751	0.2757
ENSG00000154133	0.5037854897424288	1.0	0.4426	0.4269
ENSG00000154143	0.7506316777511916	1.0	0.7144	0.5362
ENSG00000154162	0.10960526719062946	0.7247899545615518	0.1233	0.1862
ENSG00000154174	0.9675354415638259	1.0	0.8338	0.907
ENSG00000154175	0.0437671173548877	0.5676281955753083	0.0987	0.0751
ENSG00000154188	0.9893883910603203	1.0	0.8579	1.0
ENSG00000154222	0.24824362948874823	0.9138443467228189	0.3662	0.1831
ENSG00000154229	0.02212621801505521	0.4645512854402572	0.0481	0.0685
ENSG00000154237	0.18018165986302348	0.8406349769943423	0.4237	0.1029
ENSG00000154240	0.828149527300342	1.0	0.6967	0.6809
ENSG00000154258	0.20139232908512783	0.8718467353755887	0.2432	0.2078
ENSG00000154262	0.4775856404743106	1.0	0.2939	0.5907
ENSG00000154265	0.5685693081095731	1.0	0.5072	0.4542
ENSG00000154269	0.022993205701904218	0.47457357223122176	0.0335	0.1029
ENSG00000154305	0.33900484864075375	1.0	0.2823	0.3678
ENSG00000154310	0.4828791748487502	1.0	0.5147	0.3432
ENSG00000154330	0.8983205385575275	1.0	0.9766	0.5984
ENSG00000154342	0.9763890963046034	1.0	0.9825	0.8048
ENSG00000154358	0.9999991546335951	1.0	1.0	0.9987
ENSG00000154370	0.6093664757350923	1.0	0.3779	0.6863
ENSG00000154380	0.4891594045622737	1.0	0.364	0.4953
ENSG00000154415	0.9376232634880639	1.0	0.9016	0.7412
ENSG00000154438	0.4760632274260854	1.0	0.5415	0.319
ENSG00000154447	0.6529184595117392	1.0	0.4147	0.707
ENSG00000154451	0.6426780895709405	1.0	0.4885	0.5833
ENSG00000154493	0.42397612993288847	1.0	0.4345	0.3325
ENSG00000154511	0.7383043935721378	1.0	0.7172	0.5165
ENSG00000154556	0.2420134539883576	0.9068108025358387	0.3478	0.1862
ENSG00000154639	0.11132602370643085	0.7296469010107868	0.0741	0.316
ENSG00000154646	0.7068241311853177	1.0	0.6206	0.5479
ENSG00000154654	0.21016754530871617	0.8792681678395443	0.3363	0.1591
ENSG00000154655	0.8272130619317657	1.0	0.6907	0.685
ENSG00000154678	0.6341752157373821	1.0	0.5935	0.4688
ENSG00000154719	0.8969642780854388	1.0	0.6928	0.8399
ENSG00000154721	0.822435467597676	1.0	0.9721	0.4802
ENSG00000154727	0.9838529034323358	1.0	0.9675	0.8535
ENSG00000154734	0.967900354901743	1.0	0.9934	0.7626
ENSG00000154736	0.012471697914887447	0.4062038004023587	0.0204	0.0828
ENSG00000154764	0.25086083304195217	0.915464339560091	0.2104	0.3233
ENSG00000154783	0.9824743769805167	1.0	0.8811	0.9292
ENSG00000154845	0.9467562381327591	1.0	0.7993	0.8657
ENSG00000154864	0.9575881022292819	1.0	0.8375	0.8636
ENSG00000154914	0.554430983564707	1.0	0.7838	0.2818
ENSG00000154928	0.80603022560892	1.0	0.5494	0.8116
ENSG00000154975	0.571085116364229	1.0	0.3326	0.6978
ENSG00000154978	0.025553734771267322	0.4923011766561369	0.0144	0.2711
ENSG00000155011	0.8240788436015138	1.0	0.7376	0.6358
ENSG00000155034	0.23656022385402786	0.9026403910680975	0.6991	0.0898
ENSG00000155052	0.016203776581096507	0.4244835488979555	0.0125	0.1831
ENSG00000155085	0.21991585545416292	0.8836496125761423	0.2065	0.2754
ENSG00000155087	0.3099126797995979	0.9776010906779844	0.344	0.2655
ENSG00000155090	0.35452450242334654	1.0	0.1627	0.6809
ENSG00000155093	0.12751873673461867	0.7558442472913173	0.2611	0.1066
ENSG00000155111	0.09593398378880136	0.7135003146491576	0.1989	0.0976
ENSG00000155249	0.0029573732799262897	0.2618528453007663	0.0019	0.1725
ENSG00000155269	0.9588524680376349	1.0	0.8446	0.861
ENSG00000155307	0.03758671158667615	0.5321167252340064	0.0492	0.1255
ENSG00000155393	0.6779219640674787	1.0	0.6693	0.4694
ENSG00000155495	0.8925281026052241	1.0	0.8427	0.6809
ENSG00000155511	0.10366074730073271	0.7219491701383615	0.1705	0.1255
ENSG00000155592	0.43088659870433366	1.0	0.3308	0.4476
ENSG00000155657	0.11674357107041067	0.7400600730730273	0.032	0.7772
ENSG00000155660	0.9321545443812126	1.0	0.962	0.6809
ENSG00000155714	0.08914680415686238	0.697950882359556	0.1308	0.1354
ENSG00000155719	0.30279772077017797	0.96926894429305	0.7076	0.1249
ENSG00000155729	0.20055361455106813	0.8712924572629679	0.6875	0.0731
ENSG00000155749	0.20071149157962065	0.8713607955970782	0.2231	0.2255
ENSG00000155754	0.8150405990631657	1.0	0.5962	0.7669
ENSG00000155755	0.48107153205878384	1.0	0.2579	0.6809
ENSG00000155761	0.9999593779502797	1.0	0.991	1.0
ENSG00000155792	0.7040251738451453	1.0	0.5828	0.579
ENSG00000155816	0.6616487375589972	1.0	0.4121	0.7289
ENSG00000155846	0.49255349477564314	1.0	0.5308	0.3434
ENSG00000155849	0.9872779213238746	1.0	0.9934	0.8504
ENSG00000155858	0.08570281303976812	0.6894465143487908	0.2074	0.0813
ENSG00000155890	0.8252273647199774	1.0	0.5846	0.8048
ENSG00000155893	0.9319527179965515	1.0	0.9613	0.6809
ENSG00000155897	0.6670491200516298	1.0	0.6211	0.4909
ENSG00000155926	0.3882229213927859	1.0	0.1658	0.7635
ENSG00000155966	0.5705235189117088	1.0	0.5157	0.4493
ENSG00000155974	0.9403034168176883	1.0	0.8383	0.8052
ENSG00000156011	0.8732925572576561	1.0	0.7501	0.7211
ENSG00000156042	0.21659519033478558	0.881451545262619	0.1819	0.3063
ENSG00000156076	0.7635052418523307	1.0	0.9613	0.4127
ENSG00000156096	0.9932831411398435	1.0	0.9986	0.8876
ENSG00000156103	0.003085759869872362	0.2627181666988553	0.009	0.0382
ENSG00000156113	0.2660792111194601	0.9298160189402581	0.5935	0.1243
ENSG00000156170	0.8972424454033102	1.0	0.9947	0.5855
ENSG00000156172	0.4219121546189605	1.0	0.3663	0.3915
ENSG00000156218	0.03149179876527486	0.505162385661188	0.0387	0.1292
ENSG00000156261	0.13107690446235754	0.7616127245063996	0.1128	0.2556
ENSG00000156273	0.9152832988100388	1.0	0.9984	0.6187
ENSG00000156299	0.5295235803814424	1.0	0.5108	0.4009
